2020-08-16,67
2020-08-17,65
2020-08-18,65
2020-08-19,65
2020-08-20,63
2020-08-21,63
2020-08-22,64
2020-08-23,64
2020-08-24,65
2020-08-25,64
2020-08-26,64
2020-08-27,62
2020-08-28,62
2020-08-29,64
2020-08-30,62
2020-08-31,62
